name,baseMean,baseMeanA,baseMeanB,foldChange,log2FoldChange,logCPM,PValue,PAdj_hoc,FDR,falsePos,WT_rep1,WT_rep2,SMC4KD_rep1,SMC4KD_rep2
PBANKA_0829300,525.125,468.65,581.6,1.2395200292791,0.309781583976606,4.11532646138802,0.344449478097578,1,0.73664881946791,1716.39174936023,512.5,424.8,620.8,542.4
PBANKA_0410000,1081.3,962.5,1200.1,1.24872477424489,0.320455534122288,5.15233485724783,0.34477196347023,1,0.737022176736231,1717.99869397216,710.4,1214.6,1029.5,1370.7
PBANKA_0804500,710.45,792.25,628.65,0.794481225289918,-0.331914967826052,4.5459775708254,0.345057362238931,1,0.737176952848925,1719.09665404369,624.5,960,491.1,766.2
PBANKA_1213600,4886.475,4426.25,5346.7,1.20761273829236,0.272157880061473,7.32710737383311,0.345140243025595,1,0.737176952848925,1719.83383099654,5093.8,3758.7,5329.3,5364.1
PBANKA_1136300,4967.3,4434.85,5499.75,1.24058560224281,0.311021286758218,7.35038986151628,0.345637610665297,1,0.737922970841976,1722.31221394517,3178.7,5691,4912.9,6086.6
PBANKA_1325800,1143.325,1011.1,1275.55,1.25945326984185,0.332797593991076,5.23492015087837,0.346087426223412,1,0.738307042522775,1723.94694429068,1336.7,685.5,1433.9,1117.2
PBANKA_0203650,639.6,570.05,709.15,1.24604327494645,0.317354173872734,4.39686505735779,0.346113837313507,1,0.738307042522775,1724.6852513332,474.5,665.6,611.3,807
PBANKA_1338700,7989.375,8726.2,7252.55,0.831117829115992,-0.26687506984031,8.03589453043677,0.346540127118502,1,0.738768319839912,1726.50156346587,8844.6,8607.8,7589.2,6915.9
PBANKA_1436400,5390.95,4826.45,5955.45,1.23426746954069,0.303655064800592,7.4684763646281,0.346822055460148,1,0.738768319839912,1727.24033178571,3707.4,5945.5,5009.9,6901
PBANKA_1024351,15.7,12.5,18.9,1.50378734712664,0.588600567722428,-0.767429088334529,0.347009372781777,1,0.738768319839912,1727.97910010555,12.7,12.3,14.6,23.2
PBANKA_1402100,428.475,375.9,481.05,1.28097258753349,0.357239602726675,3.8215466780919,0.347153925572951,1,0.738768319839912,1728.71786842539,336.2,415.6,364,598.1
PBANKA_0109600,4167.35,3750.05,4584.65,1.22291863510832,0.29032841970288,7.09723476510602,0.347212671079504,1,0.738768319839912,1729.45663674523,3082,4418.1,3771.8,5397.5
PBANKA_0612000,59.05,68.3,49.8,0.71827741035806,-0.477386951044504,1.02020293061787,0.347219627747356,1,0.738768319839912,1730.19540506507,96.7,39.9,53.2,46.4
PBANKA_1224500,5046.375,5499.65,4593.1,0.835136310876498,-0.259916401521437,7.37326114796899,0.347392304609177,1,0.738820253464588,1731.05585386753,5648.8,5350.5,4771.2,4415
PBANKA_0410500,2363.325,2575.2,2151.45,0.835214907485697,-0.259780632544039,6.27958217034216,0.347922753623419,1,0.739082332807543,1732.40898810088,2827.1,2323.3,2362.9,1940
PBANKA_0202300,1237.225,1122.85,1351.6,1.20424901706839,0.268133746369447,5.34710394068799,0.348084043842319,1,0.739082332807543,1733.14807043369,1051.1,1194.6,1355.7,1347.5
PBANKA_1319100,4914.8,4473.8,5355.8,1.19702143680008,0.259448988946612,7.33535107398385,0.348117678248206,1,0.739082332807543,1733.8871527665,4724.2,4223.4,5413.5,5298.1
PBANKA_1442400,707.5,777.9,637.1,0.818489662418898,-0.288963899411113,4.54229610778872,0.348331976619427,1,0.739082332807543,1734.6262350993,844.2,711.6,682.6,591.6
PBANKA_0824700,6784.975,6126.85,7443.1,1.21460347356582,0.28048540017665,7.8004429106009,0.34849842789834,1,0.739082332807543,1735.36531743211,7110.2,5143.5,8062.2,6824
PBANKA_1007100,852.225,761.45,943,1.2393283551468,0.309558474469437,4.81008526466317,0.348736498841888,1,0.739082332807543,1736.10439976492,673.3,849.6,729.8,1156.2
PBANKA_1409200,5085.225,4478.15,5692.3,1.27149889216124,0.346530205029062,7.38421267754213,0.348749205717058,1,0.739082332807543,1736.84348209773,3098.2,5858.1,4165.9,7218.7
PBANKA_1326100,21302.85,19259.2,23346.5,1.212230560469,0.277664118621978,9.45063281243837,0.348753390495562,1,0.739082332807543,1737.58256443053,19341.4,19177,26944.6,19748.4
PBANKA_1405800,947.25,1038.2,856.3,0.825417911972887,-0.276803349013862,4.96135663003259,0.348850420783332,1,0.739082332807543,1738.32164676334,940,1136.4,828.5,884.1
PBANKA_1411500,241.15,273.2,209.1,0.76195982117603,-0.392213169765035,3.00155900776108,0.349058721356736,1,0.739209353387427,1739.35960852061,362.4,184,224.1,194.1
PBANKA_0806600,1008.525,1110.25,906.8,0.815998465802854,-0.293361655166934,5.05298650286012,0.349521652367564,1,0.739443899910165,1740.65094038853,1294.2,926.3,1014.9,798.7
PBANKA_1013800,6041.3,5455.3,6627.3,1.21500309010956,0.280959983032755,7.63281645897707,0.349632399348122,1,0.739443899910165,1741.39038428844,4820.9,6089.7,5603.2,7651.4
PBANKA_0511300,476.025,529.7,422.35,0.797627753852942,-0.326212484989036,3.97161742377531,0.349684380589611,1,0.739443899910165,1742.12982818835,524.2,535.2,494.6,350.1
PBANKA_0715800,1388.7,1263.3,1514.1,1.19849883894238,0.261228511362615,5.51359628632242,0.349763048783516,1,0.739443899910165,1742.86927208826,1259.9,1266.7,1447.6,1580.6
PBANKA_1330000,5668.225,5142.8,6193.65,1.20452485055886,0.268464158132794,7.54091408914212,0.350074744406176,1,0.739788995494477,1744.42245137598,4648.3,5637.3,6706.5,5680.8
PBANKA_1209500,434.025,482.45,385.6,0.798204994045531,-0.32516878965108,3.84027775386128,0.35022456456608,1,0.739791863176252,1745.16900523278,543.2,421.7,381.2,390
PBANKA_1448900,6567.4,5865.75,7269.05,1.23892066922056,0.309083811541259,7.75351052798009,0.350919254754361,1,0.740945189169907,1748.63064644098,7377.8,4353.7,8322.4,6215.7
PBANKA_MIT02000,24.4,20.35,28.45,1.393137908402,0.478338079130627,-0.189332289769897,0.351535522253127,1,0.741728512368507,1751.22101770204,20.8,19.9,30.9,26
PBANKA_1456800,5017.675,4520.6,5514.75,1.22026229828993,0.287191291860655,7.36500879825072,0.35158794826699,1,0.741728512368507,1751.96274621441,3612.5,5428.7,4840.8,6188.7
PBANKA_1039300,4609.875,4201.1,5018.65,1.19462384989586,0.256556429657164,7.24295098750814,0.352023075868593,1,0.74221716202774,1753.85915387155,4201.8,4200.4,5345.6,4691.7
PBANKA_0709900,333.825,372.4,295.25,0.791077004996367,-0.338109958572206,3.46407987149703,0.352233004844575,1,0.74221716202774,1754.60137103358,432,312.8,285.9,304.6
PBANKA_1017000,128.5,145.1,111.9,0.775498670061672,-0.366803787767938,2.0893205513586,0.35226642347895,1,0.74221716202774,1755.34358819561,118.4,171.8,115.1,108.7
PBANKA_1318400,602.325,536.2,668.45,1.24366344447381,0.314596121576921,4.31315577015876,0.352907751341052,1,0.742838791079471,1757.55657969403,655.3,417.1,653.4,683.5
PBANKA_1330400,111.775,96.85,126.7,1.3020483366246,0.380783007423814,1.90798369139247,0.353055366798372,1,0.742838791079471,1758.29941848511,104.8,88.9,103.9,149.5
PBANKA_1222300,3041.35,2775.9,3306.8,1.1915300373612,0.252815320983344,6.6431655925893,0.353304983085151,1,0.742838791079471,1759.04225727619,2541.5,3010.3,3146.8,3466.8
PBANKA_1361600,9559.1,10534.65,8583.55,0.81471666366851,-0.295629678477754,8.29472437827254,0.353344188188574,1,0.742838791079471,1759.78509606727,12364.9,8704.4,10155.5,7011.6
PBANKA_1226800,5712.025,6235.3,5188.75,0.832073099481144,-0.265217816970102,7.55201744384241,0.353358079785894,1,0.742838791079471,1760.52793485835,6801.1,5669.5,5569.7,4807.8
PBANKA_1311500,471.45,521.95,420.95,0.806343652088356,-0.31053326916093,3.95803507004184,0.353455904806226,1,0.742838791079471,1761.27077364943,537.8,506.1,425.9,416
PBANKA_1352000,5613.55,5086.75,6140.35,1.20724437889579,0.27171774612971,7.52693567862014,0.354281099017549,1,0.744259155313847,1765.38271640445,4668.1,5505.4,5292.4,6988.3
PBANKA_0909300,581.825,642.3,521.35,0.812353973239665,-0.299819593879568,4.25993476542559,0.354737569775394,1,0.744904049806484,1767.65731019079,608.3,676.3,582.1,460.6
PBANKA_0514600,330.425,367.2,293.65,0.799763231238277,-0.322355139482711,3.44694250088993,0.355103606413704,1,0.745358580774848,1769.48127075949,363.3,371.1,279.9,307.4
PBANKA_1112900,1131.175,1254.6,1007.75,0.802512435710955,-0.317404346515951,5.21859850494808,0.355378753899665,1,0.745479267635887,1770.51326063523,1564.5,944.7,1202,813.5
PBANKA_1363800,2142.675,2378.1,1907.25,0.801413422155216,-0.319381422509953,6.13883428007491,0.355460313044926,1,0.745479267635887,1771.25873990287,3170.5,1585.7,2203.2,1611.3
PBANKA_0103800,634.075,568.35,699.8,1.23249624122703,0.301583246788672,4.3847338231622,0.35634575284448,1,0.746026229760429,1773.30434814054,512.5,624.2,601.9,797.7
PBANKA_0610800,2587.1,2807.8,2366.4,0.842718051831396,-0.246878065455192,6.40985151504364,0.356469501978191,1,0.746026229760429,1774.0503743703,2901.2,2714.4,2466.8,2266
PBANKA_MIT03100,22.7,19,26.4,1.39399312448272,0.479223445496765,-0.29205415686517,0.356614329377675,1,0.746026229760429,1774.79640060006,18.1,19.9,24,28.8
PBANKA_MIT03600,35.3,29.9,40.7,1.35426827156646,0.43751355554627,0.305072911806029,0.35664860283478,1,0.746026229760429,1775.54242682982,30.7,29.1,37.8,43.6
PBANKA_1023900,809.375,728.05,890.7,1.22157252803297,0.288739522816934,4.73724210752327,0.356777664089841,1,0.746026229760429,1776.28845305958,839.6,616.5,793.3,988.1
PBANKA_1037500,11279.85,10232.6,12327.1,1.20460864853239,0.268564521953188,8.5335072981425,0.356804922969387,1,0.746026229760429,1777.03447928934,11207.2,9258,13510.9,11143.3
PBANKA_0815700,18311.225,20100.5,16521.95,0.821946331545682,-0.282883897745151,9.23231886020634,0.356852747007437,1,0.746026229760429,1777.7805055191,22105.2,18095.8,19461,13582.9
PBANKA_1355800,959.625,843.65,1075.6,1.27712742282485,0.352902474223455,4.98008854223767,0.356918830373041,1,0.746026229760429,1778.52653174886,554,1133.3,837.1,1314.1
PBANKA_0619500,3391.525,3102.45,3680.6,1.18657904088903,0.246808205125687,6.80031575680793,0.357369859845212,1,0.74639957149526,1780.16297801619,2894,3310.9,3715.2,3646
PBANKA_0519800,3670.1,3356.2,3984,1.18696507846264,0.247277490270563,6.91424037685956,0.357397025403911,1,0.74639957149526,1780.90937758769,3444.4,3268,3892,4076
PBANKA_0808380,19.9,15.55,24.25,1.45952870350889,0.545502583572441,-0.401926341232556,0.357584703357987,1,0.746478666456997,1781.84457683285,28,3.1,30.9,17.6
PBANKA_1241900,2810.85,2550.7,3071,1.20463728453155,0.268598817342799,6.52939204097259,0.357792206966954,1,0.74659906504034,1782.87856731633,2078.8,3022.6,2813.6,3328.4
PBANKA_0930700,2833.225,2590.45,3076,1.18732624306042,0.247716400503229,6.54111126050941,0.357986245241467,1,0.746691276700808,1783.84546003823,2633.7,2547.2,2862.6,3289.4
PBANKA_0815600,1472.625,1343.5,1601.75,1.19205886999579,0.253455485257934,5.59814867341646,0.358812700832651,1,0.74762744845978,1786.82960181887,1362,1325,1576.4,1627.1
PBANKA_1019360,306.65,265.8,347.5,1.30118694328779,0.379828250894341,3.34753358400695,0.358970680272442,1,0.74762744845978,1787.57722926733,355.2,176.4,395,300
PBANKA_0207800,63.075,52.2,73.95,1.3838453989584,0.468682776345639,1.12064666617371,0.359000096317233,1,0.74762744845978,1788.32485671579,76.8,27.6,55,92.9
PBANKA_0906000,936.45,843.7,1029.2,1.21790227515052,0.284398375598928,4.94718601944174,0.359035216569186,1,0.74762744845978,1789.07248416425,1005,682.4,1030.3,1028.1
PBANKA_1110800,771,845.65,696.35,0.822536216697541,-0.281848892027772,4.66634620233153,0.35933257618367,1,0.747929928854939,1790.54424967872,959.8,731.5,662.8,729.9
PBANKA_1444200,6371.675,6955.65,5787.7,0.831999482330147,-0.26534546416518,7.70964846047995,0.359480670200197,1,0.747929928854939,1791.29217960758,7695.9,6215.4,6242,5333.4
PBANKA_0902700,599,664.45,533.55,0.804478455785941,-0.313874309298453,4.30047937755164,0.359753260574484,1,0.748184681737334,1792.65049744265,526.9,802,591.6,475.5
PBANKA_1131800,755.55,827.35,683.75,0.826772972004391,-0.274436868427564,4.63612272192363,0.36040429718322,1,0.749225954469747,1795.89461286398,794.4,860.3,734.1,633.4
PBANKA_1313800,1752.825,1908.5,1597.15,0.83659376619127,-0.25740084698723,5.84889184858296,0.360646333789194,1,0.749271272305527,1796.75251098865,2088.7,1728.3,1755.8,1438.5
PBANKA_1111500,229.925,256.3,203.55,0.793925468441954,-0.332924517438731,2.9280702330046,0.360726827666257,1,0.749271272305527,1797.50178226096,265.7,246.9,223.2,183.9
PBANKA_0927700,19624.95,21772.3,17477.6,0.802715845688829,-0.317038718061335,9.3322858648371,0.36120384613154,1,0.749572110151161,1798.97306436279,25683.4,17861.2,22419.8,12535.4
PBANKA_1022400,3300.325,3021.85,3578.8,1.18441230729895,0.244171386836235,6.76108308468996,0.36131738718374,1,0.749572110151161,1799.72263647294,2933.7,3110,3751.2,3406.4
PBANKA_0711100,832.275,749.65,914.9,1.21913538499129,0.285858346146839,4.77731310433359,0.361322939711637,1,0.749572110151161,1800.47220858309,846,653.3,1044.1,785.7
PBANKA_1314700,2110.375,2292,1928.75,0.841192042126338,-0.249492892985969,6.11642006227407,0.361530769731039,1,0.749591439638121,1801.26822945041,2535.2,2048.8,2028.9,1828.6
PBANKA_1413600,1551.85,1406.95,1696.75,1.20503713826124,0.269077609824267,5.67407413724176,0.361656810402777,1,0.749591439638121,1802.01782089004,1622.3,1191.6,1899.2,1494.3
PBANKA_0109500,1928.175,1761.35,2095,1.18876478323092,0.249463282252038,5.98669587066334,0.361783546524118,1,0.749591439638121,1802.76741232968,1963.1,1559.6,2198.9,1991.1
PBANKA_0102200,2248.225,2447.05,2049.4,0.837067607930146,-0.256583944409831,6.20773973704728,0.362393908165978,1,0.750369256015558,1805.38842997343,2840.7,2053.4,2167.1,1931.7
PBANKA_1225200,60.4,51.15,69.65,1.3713939245755,0.455643036034355,1.03331685696831,0.362460124268402,1,0.750369256015558,1806.13879922945,42.5,59.8,45.5,93.8
PBANKA_1208300,386.2,428.85,343.55,0.799844694363251,-0.322208195416436,3.67275934181314,0.363050056932388,1,0.751060015389085,1808.55251705692,488.1,369.6,354.6,332.5
PBANKA_1346300,32121.175,35073.2,29169.15,0.831682755323753,-0.265894776379518,10.043010585881,0.363095239227836,1,0.751060015389085,1809.3035770723,31879.9,38266.5,30773.1,27565.2
PBANKA_1008500,4871.775,5292.85,4450.7,0.840867192831448,-0.250050136705882,7.32248379201042,0.363428423892482,1,0.751293393765332,1810.61707897445,5439.1,5146.6,4516.2,4385.2
PBANKA_0302000,4913.5,4484.4,5342.6,1.19128696946778,0.252520986299109,7.33493941650383,0.363509607137912,1,0.751293393765332,1811.36837236822,4596.7,4372.1,4974.7,5710.5
PBANKA_1016800,263.575,233.55,293.6,1.25421264505761,0.326781970119216,3.12790779674423,0.363858973775025,1,0.751520839899823,1812.66826583837,258.5,208.6,268.7,318.5
PBANKA_0801400,2881.85,2594.6,3169.1,1.22217629186046,0.289452400581149,6.56524402241523,0.363989566543642,1,0.751520839899823,1813.41978667827,1899.8,3289.4,2777.6,3560.6
PBANKA_0303800,3082.8,2734.2,3431.4,1.25573780389633,0.328535263189136,6.66233894556008,0.364168561035045,1,0.751520839899823,1814.17130751817,1798.6,3669.8,2676.3,4186.5
PBANKA_0520500,1087.25,1188.7,985.8,0.828809410810674,-0.270887710525046,5.1609489678571,0.364222923611895,1,0.751520839899823,1814.92282835807,1322.3,1055.1,1069.8,901.8
PBANKA_0915300,1756.45,1906.4,1606.5,0.842839141362818,-0.246670780567452,5.8514718088687,0.364614014792207,1,0.752016405508927,1816.87163570957,1848.3,1964.5,1699.2,1513.8
PBANKA_1201900,7675.7,6962.85,8388.55,1.20494267615385,0.268964513429727,7.97814125889461,0.365070095431012,1,0.752645546351979,1819.14428553273,5954.3,7971.4,7776.3,9000.8
PBANKA_0514400,828.125,748.6,907.65,1.21224940927336,0.277686550712096,4.76971102845112,0.365399283718625,1,0.753012667812203,1820.78463076991,776.4,720.8,1038,777.3
PBANKA_0715200,5230.7,4649.85,5811.55,1.25026080158911,0.322229069218033,7.42488590833025,0.365840782445801,1,0.753610838746353,1822.98461892743,3177.8,6121.9,4667.3,6955.8
PBANKA_1232100,2411.875,2208.25,2615.5,1.18404016871482,0.243718025411671,6.30912884598475,0.366123285206439,1,0.753636747155933,1823.80092811736,2366.2,2050.3,2495.1,2735.9
PBANKA_1004800,1933.225,1766.9,2099.55,1.18898319347945,0.249728322438301,5.98989246672802,0.366200003793264,1,0.753636747155933,1824.55456486451,1535.6,1998.2,2008.3,2190.8
PBANKA_1233600,88468.9,79150.7,97787.1,1.23547715523552,0.305068334557324,11.5046199106261,0.366307084409326,1,0.753636747155933,1825.30820161167,58021.5,100279.9,86615.5,108958.7
PBANKA_0515300,6035.875,6569.8,5501.95,0.837395276097566,-0.256019315297131,7.63153063085824,0.366944754378882,1,0.754277634532734,1827.61470847281,7036.1,6103.5,5872,5131.9
PBANKA_MIT00300,11.05,8.65,13.45,1.55553310040434,0.637409094506567,-1.20697080523902,0.367097384137829,1,0.754277634532734,1828.36898610735,8.1,9.2,12,14.9
PBANKA_0211900,1132.575,1257.45,1007.7,0.800278500193548,-0.32142594372789,5.22072677307298,0.367439031514375,1,0.754277634532734,1829.12326374188,1688.3,826.6,1044.9,970.5
PBANKA_0914600,20931.675,22771,19092.35,0.838455538716803,-0.254193811722014,9.42522644791317,0.367504829755696,1,0.754277634532734,1829.87754137641,22466.8,23075.2,19147.6,19037.1
PBANKA_1313300,3182.675,2916.75,3448.6,1.18228270563844,0.241575051806076,6.70877484774578,0.367513559809047,1,0.754277634532734,1830.63181901094,2942.8,2890.7,3209.4,3687.8
PBANKA_1225700,4132.4,3777.85,4486.95,1.18773420054518,0.248212015886442,7.08524439062171,0.367526810484744,1,0.754277634532734,1831.38609664548,3686.6,3869.1,4117.8,4856.1
PBANKA_0408000,722.425,794.95,649.9,0.816508379746968,-0.29246040278397,4.57307258832486,0.368051156605118,1,0.755042780306011,1833.9989133633,942.7,647.2,709.2,590.6
PBANKA_0820900,38.225,45.45,31,0.692038881334626,-0.531074998740919,0.353950764672568,0.368707878573274,1,0.756078748531122,1837.27135893063,28,62.9,13.7,48.3
PBANKA_1133700,1809.8,1973.6,1646,0.833752865110404,-0.26230828090082,5.89501501453937,0.369218074057801,1,0.756481705834682,1839.00702688411,2183.6,1763.6,1925,1367
PBANKA_1236400,2714.375,2479.3,2949.45,1.18905076966051,0.24981031607072,6.47952180920193,0.369248499523849,1,0.756481705834682,1839.76350858995,2820.8,2137.8,2846.3,3052.6
PBANKA_1309300,570.9,513.35,628.45,1.22525807739973,0.293085657611673,4.23389793842722,0.36950823207559,1,0.756481705834682,1840.51999029578,470,556.7,565,691.9
PBANKA_0210000,1711.8,1891.2,1532.4,0.809562903792244,-0.304784911254748,5.8153606417358,0.369511633955773,1,0.756481705834682,1841.27647200162,2472.8,1309.6,1750.7,1314.1
PBANKA_0316700,492.525,438.25,546.8,1.25081664524838,0.322870323174367,4.02087388179792,0.369832871765413,1,0.756622844400105,1842.37662611426,339.8,536.7,516,577.6
PBANKA_1351400,1973.675,2138.6,1808.75,0.846109498757397,-0.241083713939504,6.01940859053405,0.369884256263026,1,0.756622844400105,1843.13324895866,1947.7,2329.5,1816.8,1800.7
PBANKA_1145500,1083.675,1182.3,985.05,0.832606790752111,-0.264292769721216,5.15612171140758,0.370174219758482,1,0.756905267565251,1844.57813705652,1294.2,1070.4,917,1053.1
PBANKA_0802700,2664.125,2905.8,2422.45,0.833460907318806,-0.26281356231027,6.45232487706441,0.370400331676009,1,0.756987955192388,1845.53663475904,3238.3,2573.3,2856.6,1988.3
PBANKA_1032300,4952.625,5454.05,4451.2,0.81604004891676,-0.293288137597724,7.34633857285191,0.370796108963194,1,0.756987955192388,1846.29362271423,6180.2,4727.9,5642.7,3259.7
PBANKA_1320600,638.9,573.45,704.35,1.23042086530585,0.299151873641601,4.39517112169226,0.370867436758111,1,0.756987955192388,1847.05061066943,469.1,677.8,638.8,769.9
PBANKA_1142800,5245.725,5790.2,4701.25,0.811779936457548,-0.300839411332289,7.42933747312508,0.370950748435836,1,0.756987955192388,1847.80759862462,7099.4,4481,5784.4,3618.1
PBANKA_0310400,1053.125,956.8,1149.45,1.20033710037721,0.263439626455179,5.11566865370376,0.37112989361604,1,0.756987955192388,1848.56458657981,1050.2,863.4,1075.8,1223.1
PBANKA_1242900,589.775,648.95,530.6,0.81711588652134,-0.291387393440032,4.28055399975903,0.371235262309493,1,0.756987955192388,1849.321574535,696.8,601.1,595.9,465.3
PBANKA_1448300,70.3,60.3,80.3,1.30977011964606,0.389313623710089,1.26545390746048,0.371278057894882,1,0.756987955192388,1850.0785624902,77.7,42.9,80.7,79.9
PBANKA_1110300,13246.875,12025.4,14468.35,1.20327012776563,0.26696055626334,8.76527995231155,0.371718848651344,1,0.757576696453843,1852.27502282965,10091,13959.8,15417.9,13518.8
PBANKA_0609900,5195.9,4750.1,5641.7,1.18775009846839,0.248231326352931,7.41547815595699,0.372324150243267,1,0.757698226488219,1853.32986199018,4606.7,4893.5,5348.2,5935.2
PBANKA_1425700,611.5,552.55,670.45,1.21360522666276,0.279299204000328,4.33322754056611,0.372496328812104,1,0.757698226488219,1854.08756021667,542.3,562.8,661.1,679.8
PBANKA_0917300,375.75,420.4,331.1,0.785320692307632,-0.34864618391085,3.63515061221815,0.372567750773987,1,0.757698226488219,1854.84525844316,538.7,302.1,317.7,344.5
PBANKA_1361400,2189.275,2007.5,2371.05,1.18115287261666,0.240195699953441,6.16944854030161,0.372644174522276,1,0.757698226488219,1855.60295666965,1993.8,2021.2,2603.3,2138.8
PBANKA_1358700,2045.075,2213.5,1876.65,0.847592547101831,-0.238557192767772,6.07102909430044,0.372669498201692,1,0.757698226488219,1856.36065489614,2364.4,2062.6,1859.7,1893.6
PBANKA_0316800,816.325,894.9,737.75,0.825321720739569,-0.276971485299794,4.74669736972187,0.372702961862683,1,0.757698226488219,1857.11835312263,754.7,1035.1,685.2,790.3
PBANKA_0828500,3117.975,3385.05,2850.9,0.842517799176422,-0.247220929646509,6.67868087689789,0.372842876048387,1,0.757698226488219,1857.87605134911,2914.8,3855.3,2973.3,2728.5
PBANKA_1018800,7948.625,8691.25,7206,0.829019682075779,-0.270521741180755,8.02861280365976,0.373064465826963,1,0.75781546823297,1858.92134357548,9997,7385.5,8058,6354
PBANKA_1140500,984.275,1094.25,874.3,0.79774166485828,-0.326006465190917,5.01888729941944,0.373204727883546,1,0.75781546823297,1859.67915904371,1487.7,700.8,923,825.6
PBANKA_0411800,1798.925,1627.65,1970.2,1.21147992021826,0.276770492910087,5.88594682856336,0.373591204810357,1,0.758177767939529,1861.32642029154,1281.6,1973.7,1660.5,2279.9
PBANKA_0515200,696,629.3,762.7,1.21034026989143,0.275412697642761,4.5200778816141,0.37368745696558,1,0.758177767939529,1862.08459805948,700.4,558.2,745.3,780.1
PBANKA_1208600,2390.225,2590.8,2189.65,0.845250202057766,-0.242549638891216,6.29567784114503,0.374074478202582,1,0.758453748881331,1863.52086100143,2562.3,2619.3,2439.3,1940
PBANKA_0816100,2749.325,2509.5,2989.15,1.19176851562152,0.253104039662121,6.49753101790426,0.374127897802591,1,0.758453748881331,1864.27931475031,2106.8,2912.2,3158.8,2819.5
PBANKA_1308900,338.725,375.2,302.25,0.804340638872336,-0.314121481623739,3.48422923194026,0.374649245061335,1,0.759201784522421,1866.87718814063,417.6,332.8,297.1,307.4
PBANKA_0909000,180.375,200.55,160.2,0.798097040027963,-0.325363921553065,2.58074033296729,0.375541101281946,1,0.760699718572333,1871.32130768794,207.9,193.2,159.7,160.7
PBANKA_1362400,1447.85,1314.35,1581.35,1.20301246453425,0.266651590501178,5.57363491437645,0.375725735647952,1,0.760764461899124,1872.24134073374,1311.4,1317.3,1267.3,1895.4
PBANKA_0000301,123.5,139.6,107.4,0.773932081281686,-0.369721130969222,2.03419131331701,0.37611430842108,1,0.761055363393345,1873.71830467441,116.6,162.6,133.1,81.7
PBANKA_0410200,1282.875,1428.95,1136.8,0.794705937661102,-0.331506971293923,5.4002033564494,0.376697357248433,1,0.761055363393345,1874.47936003781,1933.2,924.7,1362.6,911
PBANKA_1029100,152.325,169.85,134.8,0.795068196061551,-0.330849483672497,2.33721901121493,0.376934238044288,1,0.761055363393345,1875.2404154012,161.8,177.9,132.2,137.4
PBANKA_1219600,1423.2,1550.2,1296.2,0.835763163684103,-0.258833921703715,5.54877064651378,0.377004339002562,1,0.761055363393345,1876.00147076459,1726.3,1374.1,1439.9,1152.5
PBANKA_1112400,731.2,802,660.4,0.822708682782446,-0.281546425244372,4.59009295664841,0.377053860184927,1,0.761055363393345,1876.76252612799,904.7,699.3,748.7,572.1
PBANKA_0943800,15.425,18.45,12.4,0.690470313556729,-0.534348707058882,-0.842177681680634,0.377115308336061,1,0.761055363393345,1877.52358149138,15.4,21.5,15.5,9.3
PBANKA_0521200,11971.25,10934.3,13008.2,1.18969519172282,0.250591992257562,8.61927086970783,0.37712361620179,1,0.761055363393345,1878.28463685478,10702.9,11165.7,13682.6,12333.8
PBANKA_0918700,568.575,511.3,625.85,1.22432458923775,0.291986091693318,4.22835922038336,0.377303002858295,1,0.761055363393345,1879.04569221817,493.5,529.1,525.5,726.2
PBANKA_1434000,1399.1,1279.95,1518.25,1.18590960173046,0.245994041835268,5.52441412782942,0.377397424266943,1,0.761055363393345,1879.80674758156,1322.3,1237.6,1482.8,1553.7
PBANKA_0307700,50.775,57.85,43.7,0.748886533024023,-0.417180948492024,0.791396878796328,0.377463732072351,1,0.761055363393345,1880.56780294496,65.1,50.6,33.5,53.9
PBANKA_1343900,858.25,937.05,779.45,0.832569345227892,-0.264357654715583,4.81911912277401,0.377578549178691,1,0.761055363393345,1881.32885830835,825.2,1048.9,755.6,803.3
PBANKA_1115500,2147.4,1963.75,2331.05,1.18624488644297,0.246401868220653,6.14192955978115,0.377702170112732,1,0.761055363393345,1882.08991367174,2271.3,1656.2,2376.6,2285.5
PBANKA_1337600,3235.125,3527.2,2943.05,0.834206096322006,-0.26152423950344,6.73230497744655,0.378550873015903,1,0.762320200707299,1885.98017654986,3985.8,3068.6,3503.1,2383
PBANKA_1401200,350.725,388,313.45,0.806795118335472,-0.309725740205839,3.53394618356755,0.37863586127846,1,0.762320200707299,1886.74249675057,424.8,351.2,295.4,331.5
PBANKA_0205400,1964.25,1769.35,2159.15,1.22131365143343,0.288433753362023,6.01259553961376,0.378855958704901,1,0.762455267458207,1887.83924222652,1310.5,2228.2,1741.2,2577.1
PBANKA_0613800,675.625,738.95,612.3,0.829100759491192,-0.27038065373945,4.47512830002844,0.379072239931194,1,0.762582548073128,1888.91697157714,705,772.9,640.5,584.1
PBANKA_1137600,812.075,732.95,891.2,1.21556023571788,0.281621386265263,4.74118659274086,0.379287971640253,1,0.762601746208043,1889.72712710353,737.5,728.4,702.3,1080.1
PBANKA_0910100,766.25,696.8,835.7,1.19976481456278,0.262751627402348,4.65741230358445,0.379640222227459,1,0.762601746208043,1890.48972884974,665.2,728.4,788.2,883.2
PBANKA_1000091,19.125,22.6,15.65,0.722080910063569,-0.469767592944674,-0.58265544968472,0.379822500763354,1,0.762601746208043,1891.25233059595,14.5,30.7,13.7,17.6
